datetime,amount,description,journal_entry_id
9/25/23 0:00,-7980.42,Insurance Premiums,835b671f-6b83-49b5-ad06-6b489a58d4e4
6/7/23 0:00,-8203.66,Design retainer,483013fe-eeeb-4ed0-8cd3-2502efbf1f9c
6/20/23 0:00,-8424.01,Contractor Payment,24b18bc6-1fcd-4e74-b274-09f0ac4dbd31
3/8/23 0:00,-8463.28,Contractor payment,55869209-d22c-4b87-850a-a83c25e2b7d6
5/4/23 0:00,-9036.43,software subscription,2dd728f2-1b70-4aac-b2e4-762af8b46be0
8/22/23 0:00,-9166,,d755ea14-a333-442a-adaa-dc2a1eb6a6b2
1/18/24 0:00,-9450,Chargeback reversal,f0c0a05a-2822-43d9-adfb-2cecf1b476a9
6/2/23 0:00,-9866,VAT Remittance,c7beb7f8-f8f0-49d3-b046-97121dbf4143
11/22/23 0:00,-9905.08,Facility maintenance,009c43fb-4cc8-48c4-a775-69fbbd13f9d6
4/13/23 0:00,-9936.69,Facility Maintenance,26e35ef6-bdb2-4f03-a493-af1c239ee844
1/25/24 0:00,-10000,Operating Transfer,1c6d5d83-675e-4f86-97c2-65a30dc9e16a
1/12/24 0:00,-10005.83,Issue Triage,39f31a2b-0d69-48ea-88aa-089b6d6184ad
12/6/23 0:00,-10132.08,Stipend,9f61ec4b-6c9c-4324-954f-b5b0b8d2a254
12/5/23 0:00,-10385.56,Professional Fees,951165b9-5422-4a59-9065-1b0beb383b47
11/3/23 0:00,-10385.56,Merchant service fees,ae21ab9f-d837-4975-8415-a72cc43ad506
10/3/23 0:00,-10385.56,Miscellaneous Expense,48a97e68-ca29-46e5-97f5-c1f06f3bac44
3/14/24 0:00,-10841.67,Change management,5873c931-a275-47b7-88d1-af583692c2ad
11/13/23 0:00,-11119.82,Treasury Movement,59671134-bef0-437f-8021-96400c761306
11/8/23 0:00,-11666.66,Saas fees,112d2cc3-82e2-4e13-bf74-4330d8c5ca82
4/21/23 0:00,-11666.67,Data storage,effe64f7-379a-4aa5-8aec-594b0abd5a4c
6/6/23 0:00,-11918.98,Gateway fees,95637235-4d22-479a-81c8-557606227efd
5/4/23 0:00,-12666.5,TRAVEL ADVANCE,03054012-9cb7-47cc-b08c-78d1e009c70f
3/28/24 0:00,-12864.74,Hosting Fees,dc5f3ea9-30c4-48bf-836a-155ef3dfb2eb
1/5/24 0:00,-13066.08,Intercompany Transfer,787bcf9d-680d-4071-b1b4-bfc5748f2a6c
2/14/24 0:00,-13312.66,,59fd741c-9274-4b1d-95f7-9ac2631d26aa
10/6/23 0:00,-13333.32,stipend,4ce81da8-1747-44f8-8172-59a23a0b9843
7/28/23 0:00,-13342.53,Customer prepayment,8a419a1a-b790-46f4-be9e-4ffb9c6c818b
3/20/23 0:00,-13825,PAYE,573bc586-0d69-4fba-80e8-f9b348c8fd3a
3/12/24 0:00,-14011.04,hardware accessories,570dd866-3a5e-4590-a251-deb9beb27b58
4/26/23 0:00,-14186.67,Employer NI,167130fb-1e24-40fa-ad82-8ab440d9839d
7/10/23 0:00,-14584.53,Contractor Payment,1d029a6c-953d-43ed-992e-a10b3b33f961
5/1/23 0:00,-15000,Federal tax payment,c3e3c31e-1a4c-4fd6-817f-4d60d81c13f5
3/20/23 0:00,-16166.67,Miscellaneous expense,07a8e34c-6a3f-4c48-a26d-39e0a5a338cf
1/2/24 0:00,-16869.05,Refund,4424f92a-18f9-429a-b4b9-a0b2667d7167
8/14/23 0:00,-17070.88,Backup Storage,27d13fbd-3a45-4125-a446-ac646c17745b
3/4/24 0:00,-17833.33,Intercompany Transfer,6b4dff1d-a4eb-4d07-847f-7122b9c8836f
10/5/23 0:00,-17860.84,License Renewal,9278c503-b7c5-41e4-af96-565d73700c06
8/21/23 0:00,-18104.17,Authorization Fee,b89d265f-3d60-4088-b4a9-4487441f0549
6/22/23 0:00,-19854.17,customer prepayment,54c9cb93-c5b8-4c7d-a471-ba3afe6ba4ff
4/5/23 0:00,-20833.33,Atm fee,48ebd4a4-19bc-4b09-93c2-7eb980460127
5/4/23 0:00,-20833.33,Clearing reclass,efccee89-3ae0-4d18-8838-7939ef690d58
1/26/24 0:00,-21489.76,Operating transfer,a8e0886c-d8e0-402f-a4fa-85f5b60a45b2
12/28/23 0:00,-22256.88,Issue triage,964c5811-e6fa-4272-9007-92f6eb12e854
8/23/23 0:00,-22395.84,Consulting services,c15acbae-0a94-48c5-b958-4cd3c5ed3333
3/28/24 0:00,-23041.67,VAT Remittance,d4d29d03-a804-4b9d-8aa0-f4dd4efed6cd
5/31/23 0:00,-23333.33,Pci Compliance Fee,4bf97cbf-cff2-47c5-a4ee-2c26949f3487
9/29/23 0:00,-23333.33,Payroll funding,5e972f57-b446-43cf-8302-8f356a042211
11/1/23 0:00,-23333.33,WITHHOLDING REMITTANCE,a64b1290-93c2-4cad-9527-481a14f0d56e
6/30/23 0:00,-23333.33,Gateway Fees,f4094e61-90c1-4288-b3d8-c69831c8a508
3/8/23 0:00,-23841.67,Advance billing,c7ba1707-0c0b-4490-b073-012104ae4939
3/23/23 0:00,-24000,State Withholding,1d0b0523-0a0d-4418-b594-a359bccd147b
8/3/23 0:00,-25000,Gateway fees,049c5a65-7b66-4272-8dd0-5a736a06dac1
2/28/24 0:00,-25463.51,Milestone Payment,c643041d-c7eb-4aad-81d1-40f0aa434086
2/21/24 0:00,-27156.67,Chargeback reversal,502938e8-ebca-424c-903a-a30f87f47ee1
3/10/23 0:00,-31000,Stipend,f6a12251-057b-4a3f-8bc1-8d5c7f2c4c1f
3/21/23 0:00,-31500,Merchant service fees,d8602fe1-780c-4028-9aab-20d518ef7bef
11/30/23 0:00,-36954.17,Authorization Fee,cf296c92-0336-46ee-b90d-3495371322d1
12/1/23 0:00,-37067.29,Design Retainer,467a9e49-a546-4366-92de-29ca1e65d851
9/20/23 0:00,-40000,Gateway Fees,a7f9df67-c977-4a32-9281-97f8d44b3b8b
4/29/23 0:00,-40000,Travel Advance,ca7e287d-7513-4501-ab36-668fd02b942f
5/11/23 0:00,-41000,PAYE,7a13421d-6392-4cbb-ad62-189c991a3f9c
6/9/23 0:00,-41124.34,Office Supplies,d0b7d3c4-0f75-44e8-9cef-59680ccd0489
11/2/23 0:00,-43632.09,reserve funding,d6433a92-03af-4831-83f3-40ee6d4fab17
3/1/24 0:00,-46083.33,,21447254-f64f-42a6-a6df-75ed38c690c6
10/2/23 0:00,-48567.29,Payroll Funding,e9255a4a-11b1-4f7d-a562-c69e7109dd6e
9/28/23 0:00,-48697.15,Support Contract,4b48e607-6a9e-42c0-b599-841996f39551
3/13/24 0:00,-50328.54,Fee Reversal,ecc21a0a-7fa3-4b4c-8c65-d16b5636d431
11/2/23 0:00,-53859.93,Data Storage,76cf275a-8c49-4272-a437-4d3465aa8ac8
11/30/23 0:00,-53997.15,Software Subscription,9d6b2907-e9b9-4d56-8f8f-7ef71bb1bcc9
3/23/23 0:00,-64000,Estimated Taxes,e51c4d6e-f1fd-47be-b3ec-5d614a5267ad
4/20/23 0:00,-70000,Contractor payment,b9d22aae-235c-4774-b62b-ee09bb71f268
2/27/23 0:00,-70666,Reimbursement,9acaab3a-7d09-4e83-91ea-aae1df22a04d
1/3/24 0:00,-75531.12,Reserve funding,8875e8a2-2799-40bd-894d-57ef3ba07177
6/23/23 0:00,-77207.04,Operating transfer,7646eb54-bc43-4c86-9af7-a3a663a28863
1/11/24 0:00,-80000,,3b762dad-50de-4bf4-9262-b312e3c29b0c
6/7/23 0:00,-80000,Dispute Fee,3fb5bbc2-3f42-4c04-aa66-638e149fc9e1
11/24/23 0:00,-92185.62,Security Deposit,eac5f042-c645-4198-b3f5-c757d5d6afa0
8/25/23 0:00,-92537.5,Incident Response Retainer,f6d934dd-a1bf-46bf-8e04-d0276afc2b45
7/20/23 0:00,-94511.67,,0322dec1-e4a2-4ad8-a89c-301cfdad5007
6/6/23 0:00,-98712.83,Software Subscription,1fc4b81f-3f89-4f16-a9c4-2d6207b79c0c
5/30/23 0:00,-100000,security deposit,0c8eb9e6-f6d7-4438-a4b0-cbfbfb3cfda1
1/2/24 0:00,-107600,Reserve Funding,8bc0d595-8f05-4fea-a167-6a1d30324258
10/18/23 0:00,-109500,Backup Storage,45aa2f87-c625-4b15-9d07-d8159103ebc7
2/23/24 0:00,-114974.98,QA Services,ea365f4a-0167-456b-a169-26e3d9bba531
2/2/24 0:00,-119800,retainer,426869ec-78db-4ce0-9305-71dca5819dcd
3/28/23 0:00,-120000,Office supplies,71a00590-e0f2-4079-a471-90c62bbedfac
9/8/23 0:00,-135333.33,Facility Maintenance,cab54e79-82f4-414d-8fe6-5c4c38a64b85
1/22/24 0:00,-143175.49,training and enablement,ad80b70e-c690-496e-81c5-ab760bfc4dcf
4/17/23 0:00,-200000,,fdce9c24-465d-4cfa-bd47-cdb6044678aa
6/28/23 0:00,-200000,,a50ebcde-4662-47cc-a960-9db656da7b58
2/20/24 0:00,-200000,Project Beta - Onboarding,fc16e07e-647c-457c-9553-a1e907b7b9eb
10/20/23 0:00,-218826.36,Cloud hosting,cbf1dd0e-dadb-47e9-ba46-7b5a67e0819c
7/31/23 0:00,-223333.33,UAT Support,c0150fea-a673-4d2c-9de6-bfc64ef44745
3/14/23 0:00,-1075000,Estimated Taxes,3c2aa2f1-8a01-4f7a-bf2a-9cd531c7db2a
